"Episode,Timestep,X_Position,Y_Position,Rewards,Cumulative_Rewards,Motor1_Action,Motor2_Action,Motor3_Action,Motor4_Action,Motor5_Action,Motor6_Action,X_State,Y_State,Z_State,Y_Heading,Motor1_Pos,Motor2_Pos,Motor3_Pos,Motor4_Pos,Motor5_Pos,Motor6_Pos,Plate1,Plate2,Plate3,Plate4,Plate5,Plate6,Plate7"
"0,10,-0.7521675825119019,-0.03935731202363968,172.78850078582764,83.40895175933838,-0.6535993371802828,0.06530891810239914,0.6713033664381243,0.33238913637290635,-0.9950337932400108,0.5983735271004913,-0.8937954902648926,-0.021116435527801514,18.62634476274252,0.03198167350732076,-0.4970760233918129,0.5955165692007798,0.17153996101364521,0.11111111111111116,-0.14035087719298245,-0.4785575048732943,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,11,-0.7458517551422119,-0.17990823090076447,-20.250678062438965,63.158273696899414,-0.41281150996076166,0.19561802249405913,-0.844808802777385,-0.1816968931045595,0.9040356710635362,-0.34367402783481027,0.8340895175933838,-0.005739182233810425,-1.4094902202486992,-0.08227273200932383,-0.4035087719298246,0.04775828460038989,0.4093567251461989,0.1978557504873295,-0.6111111111111112,0.3557504873294346,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,12,-0.7312821745872498,-0.1666092425584793,82.53753185272217,145.69580554962158,0.5161247982984238,-0.36052841359330134,0.16054896832515464,0.0351660643849685,-0.32555413705906733,0.039449158075957724,0.6315827369689941,0.032670050859451294,-14.055091887712479,-0.3672877473474695,-0.2563352826510721,0.11306042884990264,-0.5136452241715399,-0.10818713450292394,0.5438596491228069,-0.22027290448343084,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,13,-0.7343400716781616,-0.1721518486738205,-176.27477645874023,-30.578970909118652,-0.47129881226212045,0.021301383147182218,-0.04174387642618438,-0.8658387835106562,0.6058878659933016,-0.40207553332511803,1.4569580554962158,0.0026166439056396484,1.3298988342285156,-0.0032288360135534176,0.3099415204678362,-0.22124756335282647,0.08966861598440556,0.01754385964912286,-0.19980506822612087,0.024366471734892814,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,14,-0.8888145685195923,-0.2886827290058136,-1514.165997505188,-1544.7449684143066,-0.5754942195014792,-0.8454548235175701,-0.7402099985697139,0.902899336607585,0.12650156018991288,0.9980124187538257,-0.3057897090911865,-0.008133798837661743,-0.5542606115341187,-0.2817076629356789,-0.29239766081871343,0.01072124756335291,-0.012670565302144277,-0.5185185185185186,0.3762183235867447,-0.23976608187134507,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,15,-0.8020610213279724,-0.26994720101356506,2412.2804403305054,867.5354719161987,-0.8403579690759815,-0.07183327188474076,0.6862555431371411,0.07345963803083744,-0.9496787183141613,0.5590424256323718,-15.447449684143066,0.07237792015075684,-11.65308803319931,-0.8300550208110694,-0.36257309941520466,-0.5311890838206628,-0.46686159844054576,0.530214424951267,0.07115009746588696,0.601364522417154,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,16,-0.7350735068321228,-0.18356002867221832,-197.66032695770264,669.8751449584961,0.8777193483935966,0.24507540699518504,-0.7848977071989214,0.39758856897290396,-0.15906835109497885,0.6460380732101128,8.675354719161987,-0.016710907220840454,1.8735527992248535,-0.7807676350129621,-0.5136452241715399,-0.051656920077972734,0.4005847953216375,0.033138401559454245,-0.5867446393762183,0.3294346978557505,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,17,-0.7405128479003906,-0.1829371154308319,-724.2685556411743,-54.39341068267822,0.5468891294449312,-0.47155670926325866,0.395480754531075,0.11166750467690512,0.4395644633242448,0.28440986851170913,6.698751449584961,-0.07258951663970947,8.638717234134674,-0.1443017274061961,0.5321637426900585,0.14912280701754388,-0.469785575048733,0.24269005847953218,-0.09844054580896688,0.3830409356725146,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,18,-0.7367254495620728,-0.18850913643836975,92.26739406585693,37.87398338317871,-0.3924794630906985,-0.37345617913724416,-0.9895341354568412,-0.6342919898210932,-0.9205834277184248,0.6770430333011757,-0.5439341068267822,0.032760947942733765,0.06229132413864136,0.052573209768644116,0.32456140350877183,-0.2992202729044834,0.2134502923976609,0.05653021442495132,0.25243664717348935,0.16959064327485374,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,19,-1.0597299337387085,-0.3902589678764343,-3267.918825149536,-3230.0448417663574,0.6101870740281039,0.6123298458236865,0.25348762418225723,-0.041493145342482274,0.09703655343124629,-0.6505374059424109,0.3787398338317871,-0.02257898449897766,-0.5572021007537842,-0.15167085285184154,-0.2407407407407407,-0.232943469785575,-0.6023391812865497,-0.3898635477582846,-0.5614035087719298,0.40740740740740744,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,20,-0.8167818188667297,0.0025458941236138344,5659.525990486145,2429.4811487197876,0.24892967521345266,0.804710222126505,-0.9022045016105646,0.18884864060805606,0.18662765451147667,0.1250399088104388,-32.300448417663574,0.1882024109363556,-20.174983143806458,-0.744851040971289,0.36744639376218324,0.37329434697855746,0.1549707602339181,-0.02631578947368418,0.059454191033138315,-0.39668615984405453,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,21,-0.7643300294876099,-0.10620970278978348,-1904.9632549285889,524.5178937911987,-0.28701709852815305,0.10737887801322787,-0.8274321567637108,0.9336217226058972,0.047534319318246476,-0.6462358100722165,24.294811487197876,-0.24596825242042542,39.280486200004816,0.6637211109210089,0.15399610136452235,0.4922027290448343,-0.537037037037037,0.11598440545808963,0.11598440545808963,0.0721247563352827,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,22,-0.7667219042778015,-0.20082594454288483,-548.4366416931152,-23.918747901916504,-0.9578418720162001,0.04726262201374598,-0.8701363072625707,0.19866673705266225,-0.06192359899805977,-0.8283379185952644,5.245178937911987,0.06302595138549805,-10.875559691339731,0.20994362661386817,-0.17836257309941517,0.06530214424951275,-0.5029239766081872,0.5594541910331383,0.02729044834308003,-0.3927875243664717,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,23,-0.8400537371635437,-0.2963922917842865,-709.3995809555054,-733.3183288574219,0.7514771633525548,-0.8506174196885319,0.024077175006394835,0.49341650190196495,0.08127786725593356,-0.771540622009439,-0.23918747901916504,0.028893351554870605,-9.461624175310135,-0.3363890931614122,-0.5886939571150098,0.032163742690058506,-0.52046783625731,0.12378167641325533,-0.033138401559454245,-0.49317738791423005,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,24,-0.7945237755775452,-0.20378781855106354,1188.6179447174072,455.29961585998535,-0.8648342652884489,0.9708996620563104,-0.9518348152828049,0.4220282909809243,0.6398415866349418,-0.2758458943329132,-7.333183288574219,0.037807971239089966,-9.556634724140167,-0.64928863254438,0.4600389863547758,-0.5292397660818713,-0.011695906432748537,0.27387914230019494,0.02729044834308003,-0.4844054580896686,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,25,-0.7867255210876465,-0.13497045636177063,-377.31707096099854,77.98254489898682,0.9423258623148805,0.4772199332739051,-0.4105996971962331,-0.1517576113096375,-0.8872309306630068,0.8664914538508988,4.5529961585998535,-0.02084597945213318,9.260447323322296,-0.4712860529986917,-0.5360623781676414,0.5760233918128654,-0.594541910331384,0.25048732943469787,0.38693957115009736,-0.182261208576998,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,26,-0.843436062335968,-0.26966702938079834,-645.0879573822021,-567.1054124832153,-0.3952168256202735,-0.8920626847668522,-0.2654845452257133,0.817134008995617,-0.2405821339942258,0.9045673034948054,0.7798254489898682,-0.033986568450927734,6.881736218929291,0.4537883824810099,0.5760233918128654,0.29044834307992207,-0.25048732943469787,-0.0799220272904484,-0.5282651072124757,0.5292397660818713,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,27,-0.7909673452377319,-0.07174614071846008,1091.7925834655762,524.6871709823608,0.8572530821032882,0.6906577409688182,-0.5705938845266929,0.5518583387862122,0.740916137548906,-0.913901406732877,-5.671054124832153,0.04307851195335388,-13.469657301902771,-0.7587737756035772,-0.25243664717348924,-0.5458089668615984,-0.17446393762183232,0.4863547758284601,-0.15594541910331383,0.5389863547758285,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,28,-0.7882302403450012,-0.1905399113893509,-497.3161220550537,27.37104892730713,-0.9630056362044355,-0.4601166237642469,0.9516650831939752,-0.18807741983606396,-0.3999679255076223,-0.3698589863855526,5.246871709823608,-0.07431507110595703,19.792088866233826,0.5780159225441787,0.5224171539961013,0.42105263157894735,-0.3635477582846004,0.3235867446393763,0.4337231968810915,-0.5614035087719298,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,29,-0.8857071995735168,-0.3197100758552551,-1002.1406412124634,-974.7695922851562,-0.6866513212090033,-0.5104709424872564,-0.6800523801313301,-0.49384978940868063,-0.0118696055998182,0.6292673614554485,0.2737104892730713,0.049474090337753296,-11.87937706708908,-0.6461399344856064,-0.5916179337231968,-0.2826510721247564,0.5760233918128654,-0.11306042884990253,-0.24463937621832355,-0.23196881091617938,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,30,-0.7863760590553284,-0.11568403989076614,1968.080997467041,993.3114051818848,-0.14856784855465488,0.7416333472317229,-0.5631355820818376,0.2735578812086743,0.9918597082197842,-0.7868382074611788,-9.747695922851562,0.04869922995567322,-12.917016446590424,-0.857350408595284,-0.41812865497076024,-0.30311890838206623,-0.36257309941520466,-0.28752436647173485,-0.005847953216374324,0.3801169590643274,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,31,-0.7755478620529175,-0.19303342700004578,-885.0294351577759,108.28197002410889,0.7548209006009687,-0.2799663718698182,-0.28816479695257136,0.21276376104841188,0.1644619078442815,0.17886279195586674,9.933114051818848,-0.05738586187362671,20.4026035964489,0.1313322014858177,-0.08966861598440545,0.4580896686159843,-0.3450292397660819,0.16374269005847952,0.5886939571150098,-0.48050682261208577,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,32,-0.7989387512207031,-0.11028233170509338,-342.19086170196533,-233.90889167785645,0.36936402686722847,0.033459897181678855,0.6321815042413808,0.9408760020956897,-0.7319702335327107,-0.7580436527528831,1.0828197002410889,0.022379308938980103,-7.734938710927963,0.1441764217103478,0.45614035087719307,-0.1686159844054581,-0.16666666666666663,0.14230019493177393,0.10916179337231968,0.10428849902534121,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,33,-0.7943340539932251,-0.21773625910282135,279.9558639526367,46.04697227478027,-0.7180982720702243,0.44437287246988544,0.2318112992387693,-0.3395643658934471,-0.5862644197822899,0.8509097893698192,-2.3390889167785645,-0.047550350427627563,8.27510952949524,0.26258519159546867,0.22222222222222232,0.007797270955165692,0.3693957115009747,0.5438596491228069,-0.45906432748538006,-0.46393762183235865,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,34,-0.8006157279014587,-0.16054309904575348,-108.8637113571167,-62.816739082336426,0.7965089974785118,0.35619759199730305,0.2757691375546638,-0.14597291864322037,0.07768795264247719,-0.28414535916830097,0.46046972274780273,0.055783987045288086,-10.745392739772797,-0.3483266261034786,-0.4463937621832359,0.2729044834307992,0.15009746588693962,-0.2007797270955166,-0.35672514619883045,0.5146198830409356,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,35,-0.8879336714744568,-0.284904807806015,-810.362696647644,-873.1794357299805,-0.7826238367983371,-0.591161198587185,-0.27614487349857675,0.9790144689996945,0.7862014684096081,0.08734772753838849,-0.6281673908233643,-0.028092414140701294,5.719316005706787,0.4075181550412086,0.4863547758284601,0.20955165692007793,0.16179337231968804,-0.10233918128654973,0.042884990253411415,-0.17251461988304095,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,36,-0.8367736339569092,-0.30710306763648987,1384.7798109054565,511.6003751754761,0.87959212600829,-0.3409990672351606,-0.3114265599583639,-0.21891798865919943,-0.3297702320516738,0.44217975045844327,-8.731794357299805,0.05098283290863037,-12.436170876026154,-0.8696551267441012,-0.48538011695906436,-0.37524366471734893,-0.17543859649122806,0.5799220272904484,0.47758284600389866,0.03898635477582846,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,37,-0.8073118925094604,-0.20282213389873505,-216.98296070098877,294.6174144744873,0.6680528325232895,-0.219484158547119,0.8498941935458322,0.032381742510069644,-0.6472579082551964,-0.0720940304093527,5.116003751754761,0.0067584216594696045,-2.2198259830474854,-0.047078282655997235,0.5360623781676412,-0.20272904483430798,-0.18031189083820665,-0.13840155945419108,-0.2056530214424951,0.267056530214425,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,38,-0.8236486911773682,-0.2586876451969147,-457.98540115356445,-163.36798667907715,0.556293508481402,-0.8963679841474743,0.6304218746773445,0.009125316254919191,-0.47803360408653184,-0.8812644100883842,2.946174144744873,-0.030948221683502197,10.428093373775482,0.18456220612548485,0.40545808966861596,-0.14814814814814814,0.5019493177387915,0.004873294346978474,-0.4044834307992202,-0.0536062378167641,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,39,-0.933296263217926,-0.38535189628601074,-933.1077337265015,-1096.4757204055786,-0.34711359402016506,-0.24931593579792333,-0.790728613855807,-0.7508918884863953,-0.7578709928306737,-0.07515177230150938,-1.6336798667907715,0.02371668815612793,-5.586551129817963,-0.11134211194361919,0.34113060428849895,-0.5448343079922027,0.3908382066276803,0.007797270955165692,-0.2962962962962963,-0.53411306042885,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,40,-0.8521480560302734,-0.28926268219947815,1907.9577922821045,811.4820718765259,-0.21092792472387623,0.1136299664907423,-0.7185376372145769,0.9851373038510325,0.6466816455247044,0.6486498056455745,-10.964757204055786,0.04748106002807617,-12.666425108909607,-0.7458054876887901,-0.20955165692007793,-0.16276803118908378,-0.4736842105263158,-0.449317738791423,-0.45321637426900585,-0.04385964912280704,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,41,-0.8400453925132751,-0.18349915742874146,-690.455436706543,121.02663516998291,0.49611184800744734,0.5615572818178405,-0.17414010984842676,-0.0974252900268302,0.34334044394847396,0.7089147950805397,8.114820718765259,-0.042801350355148315,9.60892140865326,-0.3675507866957096,-0.14230019493177393,0.067251461988304,-0.44249512670565305,0.594541910331384,0.3957115009746588,0.3801169590643274,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,42,-0.8316131234169006,-0.2923986613750458,-36.70394420623779,84.32269096374512,0.44072819839673416,-0.12372543604994157,-0.5698171168607638,0.8475097360923416,-0.2123401041028492,0.9280983597240071,1.210266351699829,-0.03127977252006531,10.57635247707367,0.3819331927017917,0.30116959064327475,0.3479532163742689,-0.0964912280701754,-0.03703703703703709,0.2192982456140351,0.435672514619883,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,43,-0.8414710760116577,-0.32725876569747925,-182.90221691131592,-98.5795259475708,0.26038745715872014,-0.3735784842778931,0.8196365741256979,0.5718425349688185,-0.4245874034988837,0.5976793322452592,0.8432269096374512,0.03471598029136658,-10.889950394630432,-0.047749618398934324,0.26608187134502925,-0.07797270955165692,-0.334307992202729,0.5136452241715399,-0.1228070175438597,0.5555555555555556,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,44,-0.8285324573516846,-0.27308619022369385,213.35244178771973,114.77291584014893,0.3243547082648881,0.3310593186484714,-0.017451468105344592,-0.5596167368557128,-0.5809029227547662,-0.09992666505880687,-0.985795259475708,-0.0008016824722290039,-3.486010432243347,-0.22598494872775787,0.1549707602339181,-0.232943469785575,0.4766081871345029,0.33528265107212474,-0.2651072124756335,0.35672514619883033,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,45,-0.8474017381668091,-0.35659030079841614,-288.8524532318115,-174.0795373916626,-0.8842927246703791,-0.4197742008448675,-0.10453440402221759,0.9666235008037753,0.8568088615337357,0.5758384020035054,1.1477291584014893,-0.010698288679122925,5.216169357299805,-0.0579918348237185,0.1929824561403508,0.19688109161793377,-0.006822612085769952,-0.3372319688109162,-0.3450292397660819,-0.0536062378167641,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,46,-0.8350754976272583,-0.2993384897708893,297.68943786621094,123.60990047454834,-0.5772358333529521,0.9842164162731311,-0.1505656135780351,0.04197477096587354,-0.8279672710131984,0.279773948624102,-1.740795373916626,-0.019000470638275146,-8.149322867393494,-0.19374900902506081,-0.5448343079922027,-0.26120857699805067,-0.07602339181286555,0.5828460038986354,0.5282651072124755,0.33528265107212474,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,47,-0.9423494338989258,-0.48173996806144714,-1195.7484483718872,-1072.1385478973389,-0.8027177415567743,0.07528011139282742,0.12538298117527802,-0.7293734354702697,-0.580459748244242,0.702678002595972,1.2360990047454834,-0.005967915058135986,5.834352970123291,-0.1632748648686394,-0.3557504873294347,0.605263157894737,-0.08382066276803124,0.034113060428849984,-0.5,0.17738791423001943,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,48,-1.0559589862823486,-0.48313090205192566,-64.90528583526611,-1137.043833732605,-0.9970988440149244,-0.6607309278368361,-0.22290942343932008,0.20928252647438805,-0.5538625338129857,-0.15151785600195344,-10.721385478973389,0.12439712882041931,-18.352150917053223,-0.8620747494921167,-0.4941520467836257,0.034113060428849984,0.07894736842105265,-0.43177387914230014,-0.34600389863547754,0.4307992202729045,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,49,-0.9290685653686523,-0.46289655566215515,2405.948042869568,1268.904209136963,0.7448379967219005,0.23231082904534928,-0.8201391042533819,0.050625821661568926,0.7765052814413194,-0.6161297081822807,-11.37043833732605,0.06705895066261292,-0.1362621784210205,-0.3992093522735564,-0.6130604288499025,-0.4122807017543859,-0.1335282651072125,0.12378167641325533,-0.34113060428849906,-0.09064327485380119,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,50,-0.97416752576828,-0.49813154339790344,-1719.8938131332397,-450.98960399627686,-0.1564296865911874,-0.5318878476441395,-0.696691599166662,0.2901734121325059,-0.3094498219861255,-0.14977698841939757,12.689042091369629,-0.06245821714401245,2.023434638977051,-0.32228549942661855,0.45516569200779733,0.1364522417153997,-0.5116959064327485,0.01949317738791434,0.4619883040935673,-0.3830409356725146,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,51,-0.8733486533164978,-0.43234455585479736,1459.1783285140991,1008.1887245178223,-0.3620593343282432,0.09410136024736704,0.6447365501068489,-0.8113721890811625,0.10721284215688986,-0.47337102437697953,-4.5098960399627686,0.014106929302215576,-3.523498773574829,-0.8370825879314887,-0.0964912280701754,-0.31676413255360625,-0.4230019493177388,0.18031189083820665,-0.18128654970760238,-0.09064327485380119,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,52,-0.8536365628242493,-0.3998563289642334,-811.0678195953369,197.12090492248535,0.45140205244521425,-0.6086579512702874,0.6027716711656517,0.4344495489414093,-0.19000631748065744,0.6989418690459526,10.081887245178223,-0.10486990213394165,6.578698754310608,-0.5270332294124209,-0.2222222222222222,0.04580896686159841,0.3820662768031189,-0.5038986354775828,0.059454191033138315,-0.27972709551656916,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,53,-0.8787678480148315,-0.4041639268398285,-448.4337568283081,-251.31285190582275,0.7992850019395574,-0.12003588789982578,0.5521730563753622,-0.8529917821580748,-0.9464475507918253,0.35092064408219614,1.9712090492248535,0.012054294347763062,3.2488226890563965,-0.22659197698299935,0.26803118908382073,-0.3771929824561403,0.35380116959064334,0.24951267056530213,-0.1306042884990254,0.4142300194931774,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,54,-0.8609493970870972,-0.3905313014984131,429.4973611831665,178.18450927734375,0.15596745500384968,0.9126072847441371,-0.3349375437679176,-0.3805878621987342,-0.6809509669180689,-0.9573974559744036,-2.5131285190582275,0.00136643648147583,-0.4307597875595093,-0.05277586255890635,0.4834307992202729,-0.07115009746588696,0.3391812865497077,-0.5136452241715399,-0.5653021442495128,0.22124756335282658,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,55,-0.8414823412895203,-0.3805929720401764,16.486048698425293,194.67055797576904,0.97146471828282,-0.26608829603904605,-0.1882199255752024,0.8883941888220768,-0.13750881886537614,0.4706907460155181,1.7818450927734375,-0.003701448440551758,1.3632625341415405,-0.16851813425630874,0.09161793372319682,0.5467836257309941,-0.2085769980506823,-0.23391812865497075,-0.4200779727095516,-0.5818713450292398,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,56,-0.992259681224823,-0.5000941753387451,-1702.4439573287964,-1507.7733993530273,0.30085306002195455,-0.7341085356551944,-0.5680240418357447,0.3104398242149422,-0.4025167383652928,0.40370955119828045,1.9467055797576904,-0.028268247842788696,0.9938329458236694,0.014347385391925595,0.5857699805068226,-0.16959064327485385,-0.13547758284600386,0.5233918128654971,-0.09844054580896688,0.2807017543859649,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,57,-0.986351728439331,-0.5009369254112244,1566.8529272079468,59.079527854919434,-0.12012159755463081,-0.48548356719993446,-0.4683745892925082,-0.43229679878255145,0.7131451834732685,0.9615965431256075,-15.077733993530273,0.14401376247406006,-11.950120329856873,-0.7815835357057966,0.1793372319688109,-0.45321637426900585,-0.34113060428849906,0.19103313840155955,-0.24269005847953218,0.25243664717348935,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,58,-0.8549757599830627,-0.42646464705467224,1254.6801567077637,1313.759684562683,-0.16337498427425445,-0.16190704965244507,-0.18596657164689034,0.7672009478169515,0.858663097911448,-0.6453119190339902,0.5907952785491943,-0.012949854135513306,-0.0842750072479248,-0.8852119577385166,-0.07407407407407407,-0.2992202729044834,-0.29044834307992207,-0.27095516569200784,0.4259259259259258,0.5692007797270955,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,59,-1.1561288833618164,-0.45906350016593933,-4303.916692733765,-2990.1570081710815,-0.9038570304436815,-0.7775692943094161,-0.7594748810190524,-0.1758287031966641,0.4657575183131619,0.2578984482165467,13.137596845626831,-0.1189008355140686,7.447227835655212,-0.5047835036092565,-0.1042884990253411,-0.11013645224171542,-0.1286549707602339,0.4493177387914229,0.50682261208577,-0.39668615984405453,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
"0,60,-0.8342139720916748,-0.2856955826282501,6187.9318952560425,3197.774887084961,-0.9509965821646271,0.9284799329800895,0.32341455416682896,0.5159192957873926,0.25780133147729134,0.971648443968331,-29.901570081710815,0.20215511322021484,-3.312245011329651,-0.16749023980106748,-0.5526315789473684,-0.47953216374269003,-0.45906432748538006,-0.11306042884990253,0.2709551656920077,0.1520467836257311,1.8,0.6,2.7,1.8,0.6,2.7,1.8"
