Episode,Timestep,X_Position,Y_Position,Rewards,Cumulative_Rewards,Motor1_Action,Motor2_Action,Motor3_Action,Motor4_Action,Motor5_Action,Motor6_Action,X_State,Y_State,Z_State,Y_Heading,Motor1_Pos,Motor2_Pos,Motor3_Pos,Motor4_Pos,Motor5_Pos,Motor6_Pos,Plate1,Plate2,Plate3,Plate4,Plate5,Plate6,Plate7,Back_to_Back_Duplicate
0,103,-2.527179479598999,-0.1866868138313293,1.0106586970637097,104.6762133510242,0.3701656319355269,0.7511871470975215,-0.2300086597641555,0.4624650983374603,0.4503452792223812,0.3953850605466231,-252.7179479598999,10.508977621793749,-18.66868138313293,-0.1972425394811969,0.3625730994152047,0.0955165692007797,-0.0204678362573099,0.064327485380117,0.2553606237816763,0.3265107212475633,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
0,104,-2.527179479598999,-0.1866868138313293,1.0106586970637097,105.6868720480879,-0.2651533545142344,0.6482263886899564,0.391469876557915,-0.4840411471402823,-0.717627197361973,-0.4761367943306689,-252.7179479598999,10.508977621793749,-18.66868138313293,-0.1972425394811969,0.2241715399610135,0.4405458089668617,-0.1637426900584795,0.2485380116959064,0.2534113060428851,0.2319688109161792,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
0,105,-2.527179479598999,-0.1866868138313293,1.0106586970637097,106.6975307451516,0.2281670869648768,0.3074272350348599,-0.1873754084947898,-0.1950053961496072,-0.2424670484971245,-0.9364128870570416,-252.7179479598999,10.508977621793749,-18.66868138313293,-0.1972425394811969,-0.1647173489278752,0.4015594541910332,0.2514619883040936,-0.2826510721247564,-0.4298245614035088,-0.2875243664717348,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
0,113,-2.643495559692383,-0.3844445049762726,0.9782156289131716,114.46049439769614,0.9641853983062114,-0.1284704906766922,0.868210020819018,-0.5653284669952272,0.0967652226075608,-0.5707508981450224,-264.3495559692383,10.875751823186874,-38.44445049762726,-0.4005896160701196,0.3781676413255361,0.1374269005847952,-0.4015594541910331,0.50682261208577,0.1500974658869396,0.3021442495126705,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
0,114,-2.643495559692383,-0.3844445049762726,0.9782156289131716,115.43871002660931,0.0140250181418388,0.0762743363537514,-0.2069231525306663,0.7980091655809067,-0.3462336485386463,0.6147748321396493,-264.3495559692383,10.875751823186874,-38.44445049762726,-0.4005896160701196,0.5779727095516569,-0.0789473684210526,0.5253411306042886,-0.3450292397660819,0.0653021442495127,-0.3469785575048733,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
1,47,-2.483987331390381,-0.3768335580825805,1.0251735717983157,50.24255905721737,0.3130625221249481,0.8571492921601631,0.5828460299123122,-0.6308993200004465,-0.6065620334330322,0.5639738383205639,-248.3987331390381,10.641397535800934,-37.68335580825806,-0.443966560843038,0.5263157894736843,0.1822612085769981,-0.0204678362573099,0.4493177387914229,-0.3645224171539961,-0.3996101364522417,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
1,48,-2.483987331390381,-0.3768335580825805,1.0251735717983157,51.26773262901568,0.7770976331588544,-0.0026666242233548,-0.5661014235963069,0.2156890025552373,-0.5633738375880672,-0.7541838624463153,-248.3987331390381,10.641397535800934,-37.68335580825806,-0.443966560843038,0.1851851851851851,0.5087719298245614,0.3508771929824561,-0.3810916179337231,-0.368421052631579,0.3440545808966861,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
1,57,-2.4513039588928223,-0.3722128272056579,1.03459467454038,60.54674698556844,0.8823832560789793,-0.0583173458991317,-0.3819407354797075,0.9875574290065026,-0.2529756789537434,-0.0276933342339218,-245.13039588928223,10.557037591934204,-37.2212827205658,-0.4190018999607778,0.331384015594542,0.4493177387914229,-0.2173489278752436,0.4980506822612085,0.3810916179337231,-0.0155945419103313,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
1,58,-2.4513039588928223,-0.3722128272056579,1.03459467454038,61.58134166010882,0.0748206352229283,0.3447516521275497,-0.2321691475563729,0.1977768810325562,0.4752400380108372,0.8648196008097733,-245.13039588928223,10.557037591934204,-37.2212827205658,-0.4190018999607778,0.5380116959064327,-0.0224171539961013,-0.2222222222222222,0.6189083820662769,-0.1374269005847953,-0.0155945419103313,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
2,70,-2.4148404598236084,-0.1640657782554626,1.0466337075007122,74.53593436678257,-0.0553744743344852,0.2348172647003976,0.806325594360799,-0.9355766890539176,0.1337993623718703,0.8145191998962649,-241.48404598236084,10.25240197777748,-16.406577825546265,-0.1782693946463402,0.5380116959064327,-0.4327485380116959,0.1968810916179337,0.0799220272904484,0.4415204678362572,-0.2855750487329435,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
2,71,-2.4148404598236084,-0.1640657782554626,1.0466337075007122,75.58256807428329,0.0688736766076414,-0.17432256008159,0.2179059939974144,0.5901305486457702,-0.6797664645437493,0.3579041138226169,-241.48404598236084,10.25240197777748,-16.406577825546265,-0.1782693946463402,-0.0389863547758284,0.1452241715399609,0.4912280701754385,-0.5682261208576997,0.0828460038986353,0.4902534113060428,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
2,72,-2.4148404598236084,-0.1640657782554626,1.0466337075007122,76.629201781784,0.1249333671349421,0.0067791298460824,0.5327534485295482,0.698807096678864,0.4219444171428987,0.4481575777628115,-241.48404598236084,10.25240197777748,-16.406577825546265,-0.1782693946463402,0.0341130604288499,-0.1013645224171539,0.1267056530214425,0.3518518518518518,-0.4132553606237816,0.2241715399610135,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
2,148,-2.598464250564575,-0.4042738378047943,0.9942740756150208,155.77556575124797,0.9112583170561326,0.9758841834955132,-0.4227178506976838,0.158494578533364,-0.3071600656889555,-0.7279635561075535,-259.8464250564575,10.645756870508194,-40.42738378047943,-0.6973862743309502,-0.3674463937621832,-0.4775828460038986,-0.0419103313840155,0.2962962962962963,-0.4434697855750487,0.2192982456140351,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
2,149,-2.598464250564575,-0.4042738378047943,0.9942740756150208,156.76983982686298,0.9609854541140306,0.492498911697572,0.1585486239907361,-0.1610196218009856,0.6028395270877889,0.6991977880739251,-259.8464250564575,10.645756870508194,-40.42738378047943,-0.6973862743309502,0.5506822612085771,0.5565302144249513,-0.2738791423001949,0.0847953216374268,-0.1949317738791423,-0.4473684210526315,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,42,-2.411116123199463,-0.1559740602970123,1.0498593656537711,44.95500466109628,0.4590090173561811,-0.1745760989477676,-0.8258752656713,0.6850761593121495,0.9334811298506932,0.1095861407942089,-241.1116123199463,10.40690466761589,-15.597406029701231,-0.404412068449468,-0.2621832358674464,-0.1257309941520468,0.263157894736842,0.1091617933723196,-0.3372319688109162,-0.5594541910331384,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,43,-2.411116123199463,-0.1559740602970123,1.0498593656537711,46.004864026750056,0.9665129593889056,-0.9116139056407572,0.8231497167605553,-0.4272731439777772,0.8898251176895211,-0.6449816839397213,-241.1116123199463,10.40690466761589,-15.597406029701231,-0.404412068449468,0.2826510721247564,-0.1072124756335283,-0.50682261208577,0.3957115009746588,0.560428849902534,0.0555555555555555,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,52,-2.432135820388794,-0.2159794569015503,1.0437227884353022,55.21799339982632,0.9894977784239938,-0.4234185992766839,0.027520868093531,-0.3508001944794532,0.4384980127324061,-0.2227227782243435,-243.2135820388794,10.434922575950624,-21.59794569015503,-0.2986190671374772,0.3996101364522417,-0.1325536062378167,-0.4064327485380117,0.4990253411306042,-0.537037037037037,-0.3840155945419103,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,53,-2.432135820388794,-0.2159794569015503,1.0437227884353022,56.26171618826162,-0.0230548026125114,-0.048810687708664,-0.0068570813947017,-0.7301201163123094,0.8699584192801202,-0.1923582133080119,-243.2135820388794,10.434922575950624,-21.59794569015503,-0.2986190671374772,0.5984405458089668,-0.2573099415204678,0.0126705653021441,-0.2202729044834308,0.2582846003898635,-0.1549707602339181,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,77,-2.568442106246948,-0.4295104742050171,1.0047901987616483,80.92891640509012,-0.233630036554127,0.9719708527124732,-0.1794555137932723,0.2041163628332958,0.653686304625678,-0.5682529454962211,-256.8442106246948,10.702866315841677,-42.95104742050171,-0.7988509045313726,-0.2339181286549707,0.3538011695906433,0.1988304093567252,-0.3460038986354775,0.1218323586744638,-0.3615984405458089,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,78,-2.568442106246948,-0.4295104742050171,1.0047901987616483,81.93370660385177,0.601821850158857,-0.0429577509105167,-0.460384189996146,0.4937635538239575,-0.101392009077448,-0.6546986032745066,-256.8442106246948,10.702866315841677,-42.95104742050171,-0.7988509045313726,-0.1569200779727095,0.5730994152046784,-0.1374269005847953,0.0994152046783625,0.3791423001949316,-0.3635477582846004,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,101,-2.4474921226501465,-0.3107465207576751,1.0392622926668964,105.53472712219106,0.9527078313007538,0.7379254640934352,-0.6891120900411214,-0.7740287054410717,0.2279959714829442,0.9629945476767728,-244.74921226501465,10.463298857212068,-31.07465207576752,-0.1942617969739707,0.3118908382066276,-0.4483430799220272,-0.267056530214425,-0.2855750487329435,0.1559454191033138,-0.2378167641325536,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,102,-2.4474921226501465,-0.3107465207576751,1.0392622926668964,106.57398941485796,0.4717688201692798,0.8961986866990166,-0.2375050718670124,-0.3585956242864723,0.4703348729580139,0.5376008094739426,-244.74921226501465,10.463298857212068,-31.07465207576752,-0.1942617969739707,0.5760233918128654,0.4434697855750487,-0.4278752436647173,-0.47953216374269,0.131578947368421,0.5808966861598441,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
,113,-2.476851463317871,-0.3316349983215332,1.030787372393814,117.87543245868304,-0.0314882956260338,0.8769119004403401,-0.3773678644701193,-0.4180813025122656,0.5589961058060953,-0.9435913197687356,-247.6851463317871,10.556582361459732,-33.16349983215332,-0.2740563537227921,-0.1617933723196881,0.5282651072124755,0.3538011695906433,0.4161793372319688,-0.4015594541910331,-0.2699805068226121,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,114,-2.476851463317871,-0.3316349983215332,1.030787372393814,118.90621983107684,-0.0911225336410037,0.6667794172060628,0.9453292456954924,0.6051408868480226,0.9438556890079683,0.6505300197533146,-247.6851463317871,10.556582361459732,-33.16349983215332,-0.2740563537227921,-0.0292397660818714,0.5282651072124755,-0.2202729044834308,-0.2368421052631578,0.3528265107212476,-0.5740740740740741,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,126,-2.4906527996063232,-0.3870165944099426,1.0268273681736648,131.2175959606893,0.4088391758217222,-0.066938088825996,0.2315157909885803,0.7752561078667188,-0.904002533014194,-0.7371431040765528,-249.06527996063232,10.557477176189424,-38.70165944099426,-0.161120617588333,0.3830409356725146,-0.3138401559454191,-0.2709551656920078,0.290448343079922,-0.0769980506822611,0.3362573099415205,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,127,-2.4906527996063232,-0.3870165944099426,1.0268273681736648,132.24442332886295,0.1132099475308623,0.7718688447188704,0.3274249065491093,-0.0559264696686925,-0.8104547784163298,0.1745710355466612,-249.06527996063232,10.557477176189424,-38.70165944099426,-0.161120617588333,0.2495126705653021,-0.043859649122807,0.1364522417153997,0.462962962962963,-0.5477582846003899,-0.4551656920077972,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,141,-2.6878879070281982,-0.5284894108772278,0.9718691590247702,146.40013314035892,0.5494438468770211,-0.8923979954343286,0.6650982070207461,-0.1051161988504332,0.8445894006264256,0.6317139878220752,-268.7887907028198,10.80230250954628,-52.84894108772278,-0.8032404647049964,-0.1617933723196881,0.5955165692007798,-0.2007797270955166,-0.0311890838206627,-0.1910331384015594,-0.124756335282651,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
3,142,-2.6878879070281982,-0.5284894108772278,0.9718691590247702,147.3720022993837,-0.8073778147018207,-0.7781381238493197,0.4877181910899824,-0.403870194761321,-0.4974120284221048,-0.9113579461424322,-268.7887907028198,10.80230250954628,-52.84894108772278,-0.8032404647049964,0.334307992202729,-0.5448343079922027,0.4015594541910332,-0.074074074074074,0.5126705653021442,0.3674463937621832,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
4,41,-2.459780216217041,0.0464723668992519,1.0361780381738723,43.805926754772415,0.9301230332062096,-0.5445590477926294,0.9171568081520828,-0.3490312639926716,0.5198206027723291,0.6292596217772646,-245.9780216217041,10.338307172060013,4.647236689925194,0.7009828929566417,0.3138401559454191,0.3187134502923976,-0.0974658869395711,-0.3547758284600389,0.0360623781676412,0.3070175438596492,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
4,42,-2.459780216217041,0.0464723668992519,1.0361780381738723,44.84210479294629,-0.0545286990563831,-0.5584723772589835,0.4975210047919196,0.0746779932998653,-0.7001183657752177,-0.9195791465944648,-245.9780216217041,10.338307172060013,4.647236689925194,0.7009828929566417,0.5594541910331383,-0.3430799220272904,0.5282651072124755,-0.2417153996101364,0.297270955165692,0.3664717348927875,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
4,123,-2.926816701889038,-0.3546819686889648,0.90968779324395,127.35230223965056,-0.6416082527480396,-0.803370396629997,0.4936304405602814,0.3358595792824776,-0.1881108510509253,0.7253870504236364,-292.6816701889038,11.45646870136261,-35.468196868896484,-0.6228316256268708,0.3450292397660819,-0.5516569200779727,-0.5682261208576997,-0.0243664717348928,0.4230019493177388,-0.4298245614035088,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
4,124,-2.926816701889038,-0.3546819686889648,0.90968779324395,128.26199003289452,0.4916135864614561,0.5280132395597308,-0.7881354479772087,-0.2243370981182335,0.3548895593326215,-0.194850410072676,-292.6816701889038,11.45646870136261,-35.468196868896484,-0.6228316256268708,-0.4025341130604288,-0.4941520467836257,0.2816764132553606,0.1822612085769981,-0.1345029239766082,0.428849902534113,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
4,143,-2.6428868770599365,-0.3662582337856293,0.98461507242823,146.59868033112733,-0.8169444742460392,-0.2468941342061557,-0.5023084759260863,-0.4118593233077341,0.6872606778252577,0.7243344833706364,-264.28868770599365,10.746194422245026,-36.62582337856293,-0.2192242155564842,-0.5867446393762183,-0.232943469785575,-0.4200779727095516,0.161793372319688,-0.5048732943469786,0.4200779727095516,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
4,144,-2.6428868770599365,-0.3662582337856293,0.98461507242823,147.58329540355555,-0.9876302808345214,-0.087826963334969,-0.2822506325398703,-0.5206429231827303,0.3159687188808107,0.9302574260850844,-264.28868770599365,10.746194422245026,-36.62582337856293,-0.2192242155564842,-0.5087719298245614,-0.1627680311890837,-0.3206627680311891,-0.2631578947368421,0.4083820662768032,0.428849902534113,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
4,146,-2.7467541694641118,-0.4499641358852386,0.9565148824993344,149.49632516855422,0.1082369940458425,0.4429943603310722,-0.6417972907076697,-0.6691190820237107,-0.7547189824047842,0.1786243286481401,-274.67541694641113,10.93934178352356,-44.996413588523865,-0.8301074755368609,0.1413255360623782,0.2660818713450292,-0.0838206627680312,-0.3547758284600389,0.5233918128654971,-0.1003898635477582,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
4,147,-2.7467541694641118,-0.4499641358852386,0.9565148824993344,150.45284005105356,-0.9148846573408778,0.5861621004764705,0.0684687329311957,-0.4807973326562673,-0.0727795489992948,0.8901517379741115,-274.67541694641113,10.93934178352356,-44.996413588523865,-0.8301074755368609,0.0701754385964912,0.2768031189083821,-0.3499025341130604,-0.3927875243664717,-0.4385964912280702,0.1072124756335282,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,39,-2.5630979537963867,-0.2107697129249572,1.0071939289163607,41.14967908045824,0.1667919858647861,-0.6605941990538804,0.3004052957061527,-0.2334514794247639,-0.5134892553224808,-0.6846918221095322,-256.3097953796387,10.635197907686234,-21.076971292495728,-0.3546804115267842,0.5925925925925926,-0.1276803118908381,-0.3966861598440545,0.3518518518518518,0.394736842105263,-0.1111111111111111,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,40,-2.5630979537963867,-0.2107697129249572,1.0071939289163607,42.1568730093746,-0.0679183555980056,0.7610061709685612,0.0479110847898549,0.0526957257823648,-0.0135964207947498,-0.8788356557373316,-256.3097953796387,10.635197907686234,-21.076971292495728,-0.3546804115267842,0.0994152046783625,-0.3947368421052631,0.2007797270955165,-0.1257309941520468,-0.3060428849902534,-0.4093567251461988,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,42,-2.4903676509857178,-0.1495212018489837,1.027813731966793,44.21250047330819,0.1946212663497482,-0.1910171797076216,0.553889333811451,0.6438962011522313,-0.8810956899891544,0.044911142101929,-249.03676509857175,10.51967442035675,-14.952120184898376,-0.3616544842458523,0.4551656920077973,-0.2923976608187134,0.4512670565302143,-0.4775828460038986,0.2309941520467835,0.4844054580896686,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,43,-2.4903676509857178,-0.1495212018489837,1.027813731966793,45.24031420527498,0.4597056873622704,-0.4881147607564939,-0.4514678797261309,0.8892127277020496,0.5434666477558352,-0.8638103225515965,-249.03676509857175,10.51967442035675,-14.952120184898376,-0.3616544842458523,0.1072124756335282,-0.131578947368421,0.3255360623781675,0.3635477582846003,-0.5448343079922027,0.0194931773879143,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,44,-2.4903676509857178,-0.1495212018489837,1.027813731966793,46.26812793724178,0.4737700933418727,0.1693478814209688,0.2060892348129122,-0.3657733580418179,0.9464809496419776,-0.4966823443290777,-249.03676509857175,10.51967442035675,-14.952120184898376,-0.3616544842458523,0.2758284600389864,-0.290448343079922,-0.2729044834307992,0.5253411306042886,0.3177387914230019,-0.5311890838206628,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,46,-2.477194309234619,0.028386753052473,1.0315934170711958,48.33131477138416,0.7896067996729634,0.0825274836574401,-0.8035078906778872,-0.7708641675045589,-0.1009702089304431,0.9351585678467392,-247.7194309234619,10.26989445090294,2.838675305247307,0.1268648787848312,-0.1939571150097465,0.3908382066276803,-0.4727095516569201,0.2222222222222223,0.2962962962962963,0.2309941520467835,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,47,-2.477194309234619,0.028386753052473,1.0315934170711958,49.36290818845536,0.9589738935149166,0.6543646339851616,-0.9458637298154444,-0.3565240980231405,0.8561663426632005,-0.9746527143929796,-247.7194309234619,10.26989445090294,2.838675305247307,0.1268648787848312,0.4805068226120856,0.057504873294347,-0.4727095516569201,-0.4571150097465887,-0.0536062378167641,0.5653021442495128,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,71,-2.5288567543029785,-0.2143531441688537,1.0168496221671526,73.88133216230402,-0.206325549176652,-0.8316493593865575,0.7391096115038029,0.89788229565318,-0.7886272612110101,-0.7915673498021563,-252.88567543029785,10.600676387548448,-21.435314416885376,-0.3543786657074716,0.5935672514619883,0.1832358674463938,-0.1939571150097465,0.4980506822612085,0.5682261208576997,0.4980506822612085,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,72,-2.5288567543029785,-0.2143531441688537,1.0168496221671526,74.89818178447118,0.6723284227880675,-0.2643123557466633,0.9712870255427964,0.982706837283049,-0.6407673141139119,-0.4614191179372136,-252.88567543029785,10.600676387548448,-21.435314416885376,-0.3543786657074716,-0.1306042884990254,-0.4961013645224171,0.4639376218323587,0.5497076023391814,-0.469785575048733,-0.47953216374269,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,73,-2.5288567543029785,-0.2143531441688537,1.0168496221671526,75.91503140663833,0.8076302778830813,-0.4389912402430065,-0.1629325386594264,0.2211147239260489,0.7381497092102567,-0.7179051424074341,-252.88567543029785,10.600676387548448,-21.435314416885376,-0.3543786657074716,0.4103313840155944,-0.1725146198830409,0.5653021442495128,0.5760233918128654,-0.4161793372319687,-0.2982456140350877,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,74,-2.5288567543029785,-0.2143531441688537,1.0168496221671526,76.93188102880549,-0.4818817539371847,0.4404494756332207,0.087245646808225,-0.2541463640510248,0.949543764402148,0.1646081044649734,-252.88567543029785,10.600676387548448,-21.435314416885376,-0.3543786657074716,0.4853801169590643,-0.2631578947368421,-0.0955165692007797,0.1442495126705654,0.4512670565302143,-0.4327485380116959,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,89,-2.4871742725372314,-0.1103983148932457,1.0287287000986984,92.0745359058683,0.2049794725474665,0.0302371944012747,0.542996959735307,-0.5908811662832041,-0.268696248961715,0.3620440148356207,-248.71742725372317,10.443254560232162,-11.03983148932457,-0.214972150558918,-0.4132553606237816,0.2621832358674463,0.3177387914230019,0.1432748538011696,0.0828460038986353,0.0555555555555555,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,90,-2.4871742725372314,-0.1103983148932457,1.0287287000986984,93.103264605967,-0.3029037009384978,0.6475660159859602,0.2569358049427008,0.550204998172251,-0.963705218410428,0.2817497008520235,-248.71742725372317,10.443254560232162,-11.03983148932457,-0.214972150558918,0.1208576998050683,0.0263157894736842,0.3421052631578947,-0.3440545808966861,-0.1569200779727095,0.2163742690058478,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,91,-2.4871742725372314,-0.1103983148932457,1.0287287000986984,94.1319933060657,0.1983371832679645,0.8136601971754227,-0.9661206951613952,0.4402565443438793,0.2364413799659268,-0.9550410228778798,-248.71742725372317,10.443254560232162,-11.03983148932457,-0.214972150558918,-0.1910331384015594,0.3752436647173489,0.1442495126705654,0.3070175438596492,-0.5916179337231968,0.1705653021442494,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
5,92,-2.4871742725372314,-0.1103983148932457,1.0287287000986984,95.1607220061644,0.8025626225901996,-0.0668941639346947,-0.5940276595847431,-0.1512366085301479,-0.7242073088627523,0.1528572538009744,-248.71742725372317,10.443254560232162,-11.03983148932457,-0.214972150558918,0.1198830409356725,0.49317738791423,-0.5750487329434698,0.269980506822612,0.1403508771929824,-0.5838206627680311,2.7,2.7,2.7,2.7,2.7,2.7,2.7,True
